Individual	Parent1	Parent2	Pedigree	Synonyms	Comment
TN09-47	TN02-226	MON_RR2Y	( TN02-226 ( Fowler , Anand ) , MON_RR2Y )	-	-
TN09-47,169	TN02-226	MON_RR2Y	( TN02-226 ( Fowler , Anand ) , MON_RR2Y )	-	-
TN09-47,315	TN02-226	MON_RR2Y	( TN02-226 ( Fowler , Anand ) , MON_RR2Y )	-	-
TN09-47169	TN02-226	MON_RR2Y	( TN02-226 ( Fowler , Anand ) , MON_RR2Y )	-	-
TN09-48	TN02-226	MON_RR2Y	( TN02-226 ( Fowler , Anand ) , MON_RR2Y )	-	-
TN09-48,012	TN02-226	MON_RR2Y	( TN02-226 ( Fowler , Anand ) , MON_RR2Y )	-	-
TN09-48263	TN02-226	MON_RR2Y	( TN02-226 ( Fowler , Anand ) , MON_RR2Y )	-	-
TN10-4037	LG01-3733	LG97-9301	( LG01-3733 ( Rend , LG97-9301 ( LG89-7793 ( PI_391594 , Century ) , LG88-8958 ( PI_253665D , PI_283331 ) ) ( LG89-7793 ( PI_391594 , Century ) ( PI_391594 , Century ) , LG88-8958 ( PI_253665D , PI_283331 ) ( PI_253665D , PI_283331 ) ) ) , LG97-9301 ( LG89-7793 ( PI_391594 , Century ) , LG88-8958 ( PI_253665D , PI_283331 ) ) ( LG89-7793 ( PI_391594 , Century ) ( PI_391594 , Century ) , LG88-8958 ( PI_253665D , PI_283331 ) ( PI_253665D , PI_283331 ) ) )	-	37.5% exotic pedigree
TN10-4038	Rend	LG97-9301	( Rend , LG97-9301 ( LG89-7793 ( PI_391594 , Century ) , LG88-8958 ( PI_253665D , PI_283331 ) ) )	-	-
TN11-3519	TN02-226	MON_RR2Y	( TN02-226 ( Fowler , Anand ) , MON_RR2Y )	-	-
TN11-4502	TN02-226	MON_RR2Y	( TN02-226 ( Fowler , Anand ) , MON_RR2Y )	-	-
TN11-4510	TN02-226	MON_RR2Y	( TN02-226 ( Fowler , Anand ) , MON_RR2Y )	-	-
TN11-4513	TN02-226	MON_RR2Y	( TN02-226 ( Fowler , Anand ) , MON_RR2Y )	-	-
TN11-4532	TN02-226	MON_RR2Y	( TN02-226 ( Fowler , Anand ) , MON_RR2Y )	-	-
TN11-5037	Holladay	Manokin	( Holladay , Manokin )	-	-
TN11-5053	Hutcheson	TN89-39	( Hutcheson , TN89-39 ( TN81-2 ( Lee_74 , Mitchell ( Amsoy , Wayne ) ) , TN80-69 ( Essex , J74-40 ) ) )	-	-
TN11-5062	Holladay	Manokin	( Holladay , Manokin )	-	-
TN11-5088	Hutcheson	TN89-39	( Hutcheson , TN89-39 ( TN81-2 ( Lee_74 , Mitchell ( Amsoy , Wayne ) ) , TN80-69 ( Essex , J74-40 ) ) )	-	-
TN11-5104	Hutcheson	TN89-39	( Hutcheson , TN89-39 ( TN81-2 ( Lee_74 , Mitchell ( Amsoy , Wayne ) ) , TN80-69 ( Essex , J74-40 ) ) )	-	-
TN11-5118	Hutcheson	TN89-39	( Hutcheson , TN89-39 ( TN81-2 ( Lee_74 , Mitchell ( Amsoy , Wayne ) ) , TN80-69 ( Essex , J74-40 ) ) )	-	-
TN11-5140	Hutcheson	TN89-39	( Hutcheson , TN89-39 ( TN81-2 ( Lee_74 , Mitchell ( Amsoy , Wayne ) ) , TN80-69 ( Essex , J74-40 ) ) )	PI 685014	Conv., High Protein
TN11-5510	TN02-226	MON_RR2Y	( TN02-226 ( Fowler , Anand ) , MON_RR2Y )	-	-
TN12-3002	TN06-218	K03-2897	( TN06-218 , K03-2897 ( K1454 ( KS4694 ( Sherman , Toano ( Ware , Essex ) ) , HS90-3487 ( HS84-6276 , Conrad ) ) , HS93-4118 ( IA2007 ( Pride_B152 , A80-244003 ( Northrup_King_S1492 ( Corsoy , Wayne ) , Pella ) ) , Dairyland_DSR304 ( Williams , - ) ) ) )	-	-
TN12-4061	Rend	LG97-9301	( Rend , LG97-9301 ( LG89-7793 ( PI_391594 , Century ) , LG88-8958 ( PI_253665D , PI_283331 ) ) )	-	-
TN12-4090	TN06-219	IA3024	( TN06-219 , IA3024 ( A97-553017 , Pioneer_YB33A99 ) )	-	-
TN12-4712R2	TN02-226	MON_RR2Y	( TN02-226 ( Fowler , Anand ) , MON_RR2Y )	-	-
TN12-5014	5601T	TN03-349	( 5601T ( Hutcheson , TN89-39 ( TN81-2 ( Lee_74 , Mitchell ( Amsoy , Wayne ) ) , TN80-69 ( Essex , J74-40 ) ) ) , TN03-349 ( TN93-99 , PI_416937 ) )	-	-
TN12-5015	5601T	TN03-349	( 5601T ( Hutcheson , TN89-39 ( TN81-2 ( Lee_74 , Mitchell ( Amsoy , Wayne ) ) , TN80-69 ( Essex , J74-40 ) ) ) , TN03-349 ( TN93-99 , PI_416937 ) )	-	-
TN12-5507R2	TN02-226	MON_RR2Y	( TN02-226 ( Fowler , Anand ) , MON_RR2Y )	-	-
TN12-5508R2	TN02-226	MON_RR2Y	( TN02-226 ( Fowler , Anand ) , MON_RR2Y )	-	-
TN12-5523R2	TN02-226	MON_RR2Y	( TN02-226 ( Fowler , Anand ) , MON_RR2Y )	-	RR2
TN12-5712R2	TN02-226	MON_RR2Y	( TN02-226 ( Fowler , Anand ) , MON_RR2Y )	-	RR2
TN12-5716	TN02-226	MON_RR2Y	( TN02-226 ( Fowler , Anand ) , MON_RR2Y )	-	-
TN12-6509	TN02-226	MON_RR2Y	( TN02-226 ( Fowler , Anand ) , MON_RR2Y )	-	-
TN13-4301	Rend	LG97-9301	( Rend , LG97-9301 ( LG89-7793 ( PI_391594 , Century ) , LG88-8958 ( PI_253665D , PI_283331 ) ) )	-	Conv.,  37 % exotic
TN13-4304	AVRDC_AGS_292	-	( AVRDC_AGS_292 , - )	-	Reselection from AVRDC AGS292, Conv., Meal Protein ? 48%
TN13-4508R2	TN02-226	MON_RR2Y	( TN02-226 ( Fowler , Anand ) , MON_RR2Y )	-	-
TN13-4710R2	5002T	TN09-46665	( 5002T , TN09-46665 )	-	-
TN13-5001	S97-1688	SB-01	( S97-1688 ( S91-1381 ( Hartz_H5370 , Hartwig ) , Hartz_H5810 ) , SB-01 )	-	-
TN13-5503R2	5002T	TN09-46665	( 5002T , TN09-46665 )	-	-
TN13-5508R2	5002T	TN09-46,665	( 5002T , TN09-46,665 )	-	RR2
TN13-5531RR1	TN01-294RR	LG98-1445	( TN01-294RR , LG98-1445 ( LG91-7431 ( LG84-1272 ( PI_227333 , PI_91730-1 ) , Elgin ) , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) )	-	RR1, 12.5 % exotic
TN13-5538MON_RR	TN01-294RR	LG98-1445	( TN01-294RR , LG98-1445 ( LG91-7431 ( LG84-1272 ( PI_227333 , PI_91730-1 ) , Elgin ) , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) )	-	= 75T40 SP No.91.
TN13-5539MON_RR	TN01-294RR	LG98-1445	( TN01-294RR , LG98-1445 ( LG91-7431 ( LG84-1272 ( PI_227333 , PI_91730-1 ) , Elgin ) , Pioneer_P9273 ( Pioneer_P2981 , Asgrow_A3127 ( Williams , Essex ) ) ) )	-	= 75T40 SP No.30.
TN13-5723R2	5601T	TN09-45,497	( 5601T ( Hutcheson , TN89-39 ( TN81-2 ( Lee_74 , Mitchell ( Amsoy , Wayne ) ) , TN80-69 ( Essex , J74-40 ) ) ) , TN09-45,497 )	-	-
TN13-5741R2	TN02-226	MON_RR2Y	( TN02-226 ( Fowler , Anand ) , MON_RR2Y )	-	-
TN14-4001	G03-3101	LD00-2817P	( G03-3101 ( Benning , Danbaekkong ) , LD00-2817P )	-	-
TN14-4402	TN09-029	TN10-4030	( TN09-029 ( Fowler , Anand ) , TN10-4030 )	-	-
TN14-4425	Holladay	Manokin	( Holladay , Manokin )	-	-
TN14-5021	Caviness	Anand	( Caviness , Anand )	-	Conv.
TN14-5035	Caviness	Anand	( Caviness , Anand )	-	Conv.
TN14-5542R2	TN08-114	TN09-48343	( TN08-114 ( TN02-303 , S98-1375 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1666 ( Hartz_H5164 , Hartwig ) ) ) , TN09-48343 )	-	RR2
TN15-4009	TN09-016	S05-11482	( TN09-016 ( Fowler , Anand ) , S05-11482 ( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , S00-9985-03 ( HY_574 , Anand ) ) )	PI 691608	Conv., GP-437
TN15-4011	TN09-016	S05-11482	( TN09-016 ( Fowler , Anand ) , S05-11482 ( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , S00-9985-03 ( HY_574 , Anand ) ) )	-	Conv.
TN15-4302	OSAGE	TN10-4409	( OSAGE , TN10-4409 )	-	Meal Protein ? 48%, Conv.
TN15-4545	TN02-226	MON_RR2Y	( TN02-226 ( Fowler , Anand ) , MON_RR2Y )	-	RR2
TN15-4546	TN02-226	MON_RR2Y	( TN02-226 ( Fowler , Anand ) , MON_RR2Y )	-	RR2
TN15-5008	Osage	TN10-4409	( Osage , TN10-4409 )	-	Meal Protein ? 48%, Conv.
TN15-5012	Osage	TN07-754	( Osage , TN07-754 ( 5601T ( Hutcheson , TN89-39 ( TN81-2 ( Lee_74 , Mitchell ( Amsoy , Wayne ) ) , TN80-69 ( Essex , J74-40 ) ) ) , 5002T ) )	-	Conv., Meal Protein ? 48%
TN15-5015	TN09-016	S05-11482	( TN09-016 ( Fowler , Anand ) , S05-11482 ( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , S00-9985-03 ( HY_574 , Anand ) ) )	-	Conv
TN15-5503	TN09-46,128	TN11-20133	( TN09-46,128 , TN11-20133 )	-	RR2
TN16-5024	TN09-008	Ellis	( TN09-008 , Ellis )	-	-
TN16-5027	TN09-008	Ellis	( TN09-008 , Ellis )	-	-
TN17-4416	S09-14175	Ellis	( S09-14175 ( S04-11681 , S04-12412 ) , Ellis )	-	-
TN18-4005	S09-9943	13-531-261	( S09-9943 ( S04-10364 ( - , AgriPro_AP4882 ) , LG04-5196 ) , 13-531-261 )	-	-
TN18-4006	S09-9943	13-531-261	( S09-9943 ( S04-10364 ( - , AgriPro_AP4882 ) , LG04-5196 ) , 13-531-261 )	-	-
TN18-4047	NCC09-200719-1-37	2013-50,454	( NCC09-200719-1-37 , 2013-50,454 )	-	-
TN18-4049	NCC09-200719-1-37	2013-50,454	( NCC09-200719-1-37 , 2013-50,454 )	-	-
TN18-4051	NCC09-200719-1-37	2013-50,454	( NCC09-200719-1-37 , 2013-50,454 )	-	-
TN18-5001	DB06x038-70	HM11-W193	( DB06x038-70 ( DT98-9102 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , Pioneer_P9592 ) , PI_594172 ) , HM11-W193 ( OHS_305 , OHS_303 ) )	-	-
TN19-4004	LG11-6760	TN15-4038	( LG11-6760 ( LG00-3372 ( PI_561319 , PI_574477 ) , LD00-3309 ( Maverick ( LN86-4668 ( Fayette , Hardin ) , Resnik ) , Dwight ) ) , TN15-4038 )	-	-
TN19-4012	LG11-6760	TN15-4038	( LG11-6760 ( LG00-3372 ( PI_561319 , PI_574477 ) , LD00-3309 ( Maverick ( LN86-4668 ( Fayette , Hardin ) , Resnik ) , Dwight ) ) , TN15-4038 )	-	-
TN19-4053	TN11-5095	HM11-W192	( TN11-5095 , HM11-W192 ( OHS_305 , OHS_303 ) )	-	-
TN19-4074	TN14-4001	TN14-4402	( TN14-4001 ( G03-3101 ( Benning , Danbaekkong ) , LD00-2817P ) , TN14-4402 ( TN09-029 ( Fowler , Anand ) , TN10-4030 ) )	-	-
TN19-4100	TN09-008	Ellis	( TN09-008 , Ellis )	-	-
TN19-4101	TN09-008	Ellis	( TN09-008 , Ellis )	-	-
TN19-4714R1	S12-2418	S12-8223	( S12-2418 ( S07-5117 ( HC99-2763 ( DPL_3478 , Stressland ) , S02-6143 ) , S08-18569 ) , S12-8223 )	-	-
TN19-4734R1	S12-2336	S12-8223	( S12-2336 , S12-8223 )	-	-
TN20-4043	TN14-5017	S11-17025	( TN14-5017 , S11-17025 ( S05-11268 ( S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) , U98-311442 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) , S05-11482 ( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , S00-9985-03 ( HY_574 , Anand ) ) ) )	-	-
TN20-4050	TN14-5017	S11-17025	( TN14-5017 , S11-17025 ( S05-11268 ( S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) , U98-311442 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) , S05-11482 ( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , S00-9985-03 ( HY_574 , Anand ) ) ) )	-	-
TN20-4051	TN14-5017	S11-17025	( TN14-5017 , S11-17025 ( S05-11268 ( S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) , U98-311442 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) , S05-11482 ( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , S00-9985-03 ( HY_574 , Anand ) ) ) )	-	-
TN20-5036	TN14-5017	S11-17025	( TN14-5017 , S11-17025 ( S05-11268 ( S00-9925-10 ( K1393 ( KS5292 , Hutcheson ) , Anand ) , U98-311442 ( A94-773014 ( Pioneer_P9303 , A87-395012 ( Fayette , Asgrow_A3659 ( Williams , Essex ) ) ) , Bell ) ) , S05-11482 ( S99-2281 ( N90-516 ( Hutcheson , N83-1014 ( GaSoy_17 ( Bragg , Hood ) , N77-940 ( N70-1540 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) ) ) , S92-1069 ( Manokin , Hartwig ) ) , S00-9985-03 ( HY_574 , Anand ) ) ) )	-	-
TN4-94	TN4-86	TN84-87	( TN4-86 , TN84-87 ( V75-345 ( Essex , Shore ) , S76-2229 ( Forrest , V71-480 ( V63-76 ( Hill , D53-354 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ( S-100 ( Illini ( A.K. , - ) , - ) ( Illini ( A.K. , - ) ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ( Clemson ( PI_71659 , - ) ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) ( Mandarin ( PI_36653 , - ) ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ( PI_30593 , - ) ) , Richland ) ) ) , V66-318 ( D53-184 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , J22 ( L37-1355 ( PI_81041 , - ) , Arksoy_2913 ( Arksoy ( PI_35335 , - ) , - ) ) ) ) ) ) )	-	-
TN5-95	Asgrow_A5474	TN83-67	( Asgrow_A5474 , TN83-67 ( J74-45 , Mitchell ( Amsoy , Wayne ) ) )	-	-
TN56Cx-1273	5601T	TN09-239	( 5601T ( Hutcheson , TN89-39 ( TN81-2 ( Lee_74 , Mitchell ( Amsoy , Wayne ) ) , TN80-69 ( Essex , J74-40 ) ) ) , TN09-239 )	-	low phytate; >50% protein meal
TN76-32	Jill	York	( Jill , York )	-	-
TN77-111	D68-127	Essex	( D68-127 ( Dyer , Bragg ) , Essex )	-	Dwarf mutant of D68-127
TN77-46	Forrest	Mitchell	( Forrest , Mitchell ( Amsoy , Wayne ) )	-	-
TN80-69	Essex	J74-40	( Essex , J74-40 )	-	-
TN80-83	Essex	J74-40	( Essex , J74-40 )	-	-
TN81-2	Lee_74	Mitchell	( Lee_74 , Mitchell ( Amsoy , Wayne ) )	-	-
TN83-167	Lee_74	TN76-32	( Lee_74 , TN76-32 ( Jill , York ) )	-	-
TN83-26	J74-40	K1017	( J74-40 , K1017 ( L66L-140 ( Wayne , L57-0034 ( Clark , Adams ) ) , Columbus ) )	-	-
TN83-67	J74-45	Mitchell	( J74-45 , Mitchell ( Amsoy , Wayne ) )	-	-
TN83-7	Bedford	Crawford	( Bedford , Crawford )	-	-
TN84-87	V75-345	S76-2229	( V75-345 ( Essex , Shore ) , S76-2229 ( Forrest , V71-480 ( V63-76 ( Hill , D53-354 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ( S-100 ( Illini ( A.K. , - ) , - ) ( Illini ( A.K. , - ) ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ( Clemson ( PI_71659 , - ) ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) ( Mandarin ( PI_36653 , - ) ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ( PI_30593 , - ) ) , Richland ) ) ) , V66-318 ( D53-184 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , J22 ( L37-1355 ( PI_81041 , - ) , Arksoy_2913 ( Arksoy ( PI_35335 , - ) , - ) ) ) ) ) )	-	-
TN85-157	D72-8927	TN80-83	( D72-8927 , TN80-83 ( Essex , J74-40 ) )	-	-
TN85-55	TN77-46	Fayette	( TN77-46 ( Forrest , Mitchell ( Amsoy , Wayne ) ) , Fayette )	-	-
TN87-198	Asgrow_A5474	V78-1355	( Asgrow_A5474 , V78-1355 )	-	-
TN88-87	Asgrow_A5474	TN83-167	( Asgrow_A5474 , TN83-167 ( Lee_74 , TN76-32 ( Jill , York ) ) )	-	-
TN89-39	TN81-2	TN80-69	( TN81-2 ( Lee_74 , Mitchell ( Amsoy , Wayne ) ) , TN80-69 ( Essex , J74-40 ) )	-	-
TN90-03	TN-86	TN84-87	( TN-86 , TN84-87 ( V75-345 ( Essex , Shore ) , S76-2229 ( Forrest , V71-480 ( V63-76 ( Hill , D53-354 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ( S-100 ( Illini ( A.K. , - ) , - ) ( Illini ( A.K. , - ) ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ( Clemson ( PI_71659 , - ) ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) ( Mandarin ( PI_36653 , - ) ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ( PI_30593 , - ) ) , Richland ) ) ) , V66-318 ( D53-184 ( D49-2525 ( S-100 ( Illini ( A.K. , - ) , - ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) , L46-5679 ( Lincoln ( Mandarin ( PI_36653 , - ) , Manchu ( PI_30593 , - ) ) , Richland ) ) , J22 ( L37-1355 ( PI_81041 , - ) , Arksoy_2913 ( Arksoy ( PI_35335 , - ) , - ) ) ) ) ) ) )	-	Released as TN4-94
TN90-91	Stafford	TN82-94	( Stafford , TN82-94 )	-	-
TN91-07	TN4-86	TN83-22	( TN4-86 , TN83-22 )	-	-
TN91-220-53	Hutcheson	TN5-85	( Hutcheson , TN5-85 )	-	-
TN91-55	TN4-86	TN83-67	( TN4-86 , TN83-67 ( J74-45 , Mitchell ( Amsoy , Wayne ) ) )	-	-
TN91SS-33	Rocky	Vance	( Rocky , Vance )	-	-
TN92-198	Hutcheson	TN82-162	( Hutcheson , TN82-162 )	-	-
TN92-228	V74-315	TN82-94	( V74-315 , TN82-94 )	-	-
TN92-249	D72-8927	TN5-85	( D72-8927 , TN5-85 )	-	-
TN92-64	TN4-86	TN83-22	( TN4-86 , TN83-22 )	-	-
TN93-74	TN84-21	TN85-42	( TN84-21 , TN85-42 )	-	-
TN93-87	TN85-55	TN82-268	( TN85-55 ( TN77-46 ( Forrest , Mitchell ( Amsoy , Wayne ) ) , Fayette ) , TN82-268 )	-	-
TN93-88	TN85-55	TN82-268	( TN85-55 ( TN77-46 ( Forrest , Mitchell ( Amsoy , Wayne ) ) , Fayette ) , TN82-268 )	-	-
TN93-99RR	TN93-99	-	( TN93-99 , - )	-	Deriviative of 1N93-99; US7777102, RR
TN94-213	S85-1009	Hutcheson	( S85-1009 ( Bedford , Essex ) , Hutcheson )	-	-
TN95-268	Cordell	Hutcheson	( Cordell ( Bedford , D72-8927 ) , Hutcheson )	-	-
TN95-53	TN4-86	Kunitz	( TN4-86 , Kunitz )	-	-
TN95-95	TN4-86	Kunitz	( TN4-86 , Kunitz )	-	-
TN96-115	K1192	Manokin	( K1192 , Manokin )	-	-
TN96-192	Hartwig	Manokin	( Hartwig , Manokin )	-	-
TN96-63	N85-578	Manokin	( N85-578 , Manokin )	-	-
TN96-64	N85-578	Manokin	( N85-578 , Manokin )	-	-
TN96-84	TN5-95	Manokin	( TN5-95 ( Asgrow_A5474 , TN83-67 ( J74-45 , Mitchell ( Amsoy , Wayne ) ) ) , Manokin )	-	-
TN97-02	K1192	N87-325	( K1192 , N87-325 )	-	-
TN97-134	TN90-58	Spencer	( TN90-58 , Spencer )	-	-
TN97-167	TN89-39	Manokin	( TN89-39 ( TN81-2 ( Lee_74 , Mitchell ( Amsoy , Wayne ) ) , TN80-69 ( Essex , J74-40 ) ) , Manokin )	-	-
TN97-271	N86-7687	Hutcheson	( N86-7687 ( N77-114 ( Essex , N70-2173 ( Hampton ( Majos ( Tokyo ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) ) , Lee ) , Ransom ) ) , Pixie ) , Hutcheson )	-	-
TN98-149	N87-325	S88-1855	( N87-325 , S88-1855 )	-	-
TN98-170	TN88-63	TN5-92	( TN88-63 , TN5-92 )	-	-
TN98-219	S85-1009	TN5-92	( S85-1009 ( Bedford , Essex ) , TN5-92 )	-	-
TN98-228	N86-7687	Manokin	( N86-7687 ( N77-114 ( Essex , N70-2173 ( Hampton ( Majos ( Tokyo ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) ) , Lee ) , Ransom ) ) , Pixie ) , Manokin )	-	-
